@relation MultiLabelData
@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@inputs Att1, Att2, Att3, Att4, Att5, Att6, Att7, Att8, Att9, Att10, Att11, Att12, Att13, Att14, Att15, Att16, Att17, Att18, Att19, Att20, Att21, Att22, Att23, Att24, Att25, Att26, Att27, Att28, Att29, Att30, Att31, Att32, Att33, Att34, Att35, Att36, Att37, Att38, Att39, Att40, Att41, Att42, Att43, Att44, Att45, Att46, Att47, Att48, Att49, Att50, Att51, Att52, Att53, Att54, Att55, Att56, Att57, Att58, Att59, Att60, Att61, Att62, Att63, Att64, Att65, Att66, Att67, Att68, Att69, Att70, Att71, Att72, Att73, Att74, Att75, Att76, Att77, Att78, Att79, Att80, Att81, Att82, Att83, Att84, Att85, Att86, Att87, Att88, Att89, Att90, Att91, Att92, Att93, Att94, Att95, Att96, Att97, Att98, Att99, Att100, Att101, Att102, Att103
@outputs Class1, Class2, Class3, Class4, Class5, Class6, Class7, Class8, Class9, Class10, Class11, Class12, Class13, Class14
@data
-0.02124,-0.051456,-0.012739,0.06503,0.002906,-0.066505,-0.015132,-0.032359,-0.116046,0.039876,-0.1031,0.028816,-0.049187,-0.007373,-0.086442,-0.119365,0.077354,-0.083115,0.063564,0.130426,-0.01003,0.088588,-0.014946,-0.078389,0.038443,-0.054514,0.032343,0.015122,-0.086212,-0.081296,0.112676,0.116814,0.120099,0.184023,0.110466,0.154713,0.076025,0.096826,0.112,0.074125,0.11657,0.079737,-0.017836,0.021683,-0.032744,-0.089119,-0.088731,-0.044758,-0.161023,-0.210118,-0.155627,-0.109734,-0.08348,0.054889,-0.048912,0.031393,-0.086448,-0.12918,0.056129,0.050799,0.038403,0.131255,0.174391,0.072653,0.070575,-0.096072,0.010662,0.054777,0.106891,-0.05011,0.072368,0.121229,-0.15553,-0.108545,-0.048406,-0.060218,-0.075426,0.069422,0.009916,-0.013244,-0.097537,-0.026767,0.022683,0.071757,0.328316,0.322335,0.108902,-0.095992,-0.104331,-0.122464,-0.11862,0.046686,-0.068868,0.012115,-0.024696,0.17863,-0.094224,-0.093771,-0.082248,0.090531,-0.105213,-0.068126,0.005904,0,0,0,0,0,0,1,1,1,1,0,0,0,0
0.114029,-0.154269,-0.136142,-0.17767,0.137882,-0.234958,0.199683,0.042745,0.142411,-0.112002,-0.063213,0.057004,0.064448,0.023028,-0.005957,-0.009762,0.108818,-0.11649,0.026578,-0.065173,-0.122311,0.117914,0.205612,0.108424,0.200408,0.070503,-0.025683,-0.082208,0.113646,-0.06631,0.136155,0.020091,0.18196,0.032945,0.054042,0.024982,0.13244,0.094443,0.090988,0.025589,0.050306,0.031646,0.182223,0.054656,-0.000826,0.054002,0.141418,-0.1557,-0.145105,-0.012955,-0.105696,-0.164922,-0.198711,0.050207,-0.030093,-0.016295,-0.235044,-0.055916,0.185891,0.085821,-0.00923,-0.012635,0.110068,0.138049,0.058644,0.007009,-0.079654,0.014934,0.093161,0.010613,0.015661,0.003989,-0.071103,-0.029087,-0.047084,-0.262803,0.006857,-0.024959,-0.121865,0.011943,-0.03475,0.005684,-0.034483,-0.078964,-0.023868,0.025327,0.052467,-0.051564,-0.025729,-0.023066,-0.002395,-0.038749,-0.037806,-0.002279,-0.013269,-0.036833,-0.008062,-0.028606,0.010802,-0.032582,0.023587,0.051011,0.132655,0,1,1,0,1,1,0,1,1,0,0,1,1,0
-0.06729,0.036169,-0.144455,-0.071115,-0.089839,0.006587,0.069988,-0.04784,-0.058029,0.016903,-0.061792,0.011912,0.013626,0.079114,0.079439,0.024081,-0.005698,-0.063034,-0.162052,0.054133,-0.004884,0.080359,-0.017155,0.018242,0.011532,0.150837,0.049807,0.12075,0.006324,0.106745,0.11838,0.159359,-0.065923,-0.000908,0.110761,-0.155468,-0.029423,-0.143347,-0.107341,-0.076608,-0.016876,-0.03662,-0.108332,0.022085,-0.022784,-0.042884,-0.033958,-0.085405,-0.138976,-0.105701,-0.136515,-0.01308,-0.149968,-0.009554,-0.092794,-0.110096,-0.059475,-0.040851,0.037521,0.082216,0.207821,0.129423,0.157191,-0.007316,0.101759,-0.003075,0.106209,0.154673,0.108921,0.058792,-0.045527,0.011715,0.055559,-0.048755,0.082786,0.262339,0.229871,0.053353,0.126006,-0.032702,-0.051163,-0.06727,-0.042868,0.216242,-0.033247,-0.036803,0.34327,0.20168,-0.055401,-0.070325,-0.068818,-0.050025,-0.06014,-0.045859,-0.049654,0.186987,-0.049309,-0.050026,-0.039684,-0.054972,-0.052954,-0.021776,-0.034246,0,0,0,0,1,1,1,1,0,0,1,1,1,0
-0.083235,0.113385,-0.032112,-0.079975,-0.140531,0.065465,-0.030996,0.038683,0.08731,-0.032352,-0.009225,-0.02223,-0.067142,0.065662,0.083111,0.20934,0.014092,0.036235,-0.027036,-0.040063,-0.033557,-0.022886,-0.104299,-0.032488,0.081975,0.061441,0.052468,0.221738,0.076947,0.155813,0.124557,0.120038,0.044766,-0.064762,-0.063647,0.029041,-0.069774,0.030627,-0.041803,-0.165285,-0.147896,0.020934,0.088931,-0.054191,-0.082639,-0.176794,-0.142587,0.077098,-0.004999,0.052246,-0.03127,0.007557,0.025638,-0.088496,-0.211614,-0.049339,0.049035,0.021986,0.095761,-0.014569,0.006826,0.081714,0.15399,0.025034,-0.246174,-0.095388,0.071487,-0.116928,0.066866,0.092493,0.183294,0.11704,0.117486,0.02138,-0.04097,-0.093383,-0.145847,-0.058895,0.043028,-0.069196,-0.032363,0.226405,-0.053568,-0.090879,-0.057853,-0.066323,-0.067133,-0.033347,0.244586,0.13237,0.13909,-0.037158,0.217936,-0.089161,0.169625,-0.031798,-0.038751,-0.038062,-0.078483,-0.071183,-0.012687,-0.063007,-0.089271,1,1,0,0,0,1,1,0,0,0,1,1,0,0
0.052321,-0.182012,-0.036356,-0.122398,0.052549,-0.02182,0.155688,-0.051148,0.060045,0.066945,-0.084538,0.04432,0.18481,-0.008938,0.053261,-0.011681,0.165027,-0.018673,0.099896,-0.067058,-0.092527,0.080601,-0.067287,-0.210987,0.009216,-0.039077,0.119792,0.083927,-0.078518,0.146614,0.067732,0.229386,-0.134689,-0.129485,-0.004002,0.108518,0.145472,0.081895,0.005309,-0.039728,-0.143078,0.142969,0.093558,-0.209408,0.069422,0.02429,0.023554,-0.136598,0.058982,-0.000836,-0.038936,-0.075672,-0.100387,0.058611,-0.192649,-0.138854,0.240107,0.166561,-0.224768,0.0829,-0.063132,-0.053152,0.058404,-0.176411,-0.003212,-0.089484,0.104617,-0.077315,0.146899,-0.127829,-0.0163,-0.071392,0.120824,0.14997,-0.107314,-0.0817,-0.100519,0.087478,0.013922,-0.004007,-0.038105,-0.057226,-0.023875,-0.071285,0.006249,0.095025,0.047742,-0.047187,-0.022477,-0.003805,-0.017269,-0.021819,-0.041411,-0.018931,-0.032425,0.009867,-0.037711,0.0158,0.024939,-0.029402,-0.025893,0.005286,0.12819,0,0,1,1,0,0,0,1,1,0,0,0,0,1
-0.017115,-0.083752,0.082322,0.067237,0.129817,0.061697,0.124806,0.054184,0.015575,-0.027777,-0.033885,-0.035291,0.063583,0.032289,0.031898,-0.087853,0.010616,0.052882,-0.107089,-0.055607,-0.023833,0.082228,0.194832,0.212786,0.096627,0.121884,-0.009275,0.041976,0.156393,-0.025579,-0.239509,-0.003758,-0.121879,-0.03993,-0.177882,0.080604,-0.007713,0.007294,-0.09449,-0.096581,-0.029098,-0.057524,-0.087883,0.066792,-0.152107,0.067681,-0.144551,-0.119484,0.073307,0.074176,0.036687,0.006807,0.023088,-0.030064,0.049767,-0.088048,0.095043,0.144529,0.001551,-0.107827,-0.006902,-0.071255,-0.060658,0.167017,0.045368,-0.109866,-0.056677,-0.000648,0.04741,0.070416,0.087034,0.064459,-6.4e-05,-0.058967,0.031533,-0.10629,-0.028329,-0.079714,-0.131736,-0.031628,-0.050039,-0.066058,0.319208,-0.078759,0.060806,-0.038197,-0.043138,-0.05533,0.295974,-0.069024,0.153018,-0.048855,-0.059082,-0.044538,-0.048544,-0.045273,-0.048844,-0.048961,-0.042138,-0.059442,0.324425,-0.020496,-0.087441,1,1,0,0,1,1,0,1,1,0,0,1,1,0
0.090528,-0.037949,0.020858,-0.046378,0.094003,-0.005636,0.074059,0.015288,0.027904,0.055032,0.006939,0.100566,0.085195,-0.067231,-0.024986,-0.034718,0.111001,0.063361,0.066529,-0.063372,-0.13848,-0.188857,-0.150693,-0.151633,-0.051284,-0.113162,0.068079,0.081244,-0.075742,0.121205,0.089216,-0.06829,-0.01076,0.021147,0.077201,0.000143,0.096401,0.084558,0.016451,-0.012113,-0.049199,-0.012392,-0.022606,-0.056929,0.036983,-0.020407,0.043367,0.010583,-0.20314,-0.188924,-0.080549,-0.107779,-0.147445,0.021351,0.022204,-0.009864,-0.121286,-0.036631,-0.062975,0.088227,0.19555,0.084815,0.114984,-0.069067,-0.025385,0.019997,-0.022545,0.021641,0.029959,0.060431,0.079992,-0.060421,0.049445,0.046719,0.033769,0.026464,0.081608,0.148367,0.209249,-0.227747,-0.240232,0.052499,0.092657,0.037696,0.118103,0.148263,0.067645,0.074257,0.094198,0.069033,0.063857,0.07317,-0.222766,0.091968,0.044466,0.048543,-0.22642,-0.225374,0.141121,0.059106,0.069752,0.174088,-0.089294,0,1,1,0,1,1,0,0,0,1,1,1,1,0
-0.129306,0.055733,-0.098083,0.055397,-0.190963,-0.132604,-0.14145,-0.158511,-0.112748,-0.054493,-0.110666,-0.079001,-0.070925,-0.220607,-0.135973,-0.207489,-0.062754,-0.208551,0.15096,-0.069093,-0.040343,-0.213067,-0.095568,-0.045894,0.04119,-0.015885,-0.052956,-0.029045,0.156568,0.026747,-0.026066,-0.023985,0.053149,0.053172,0.091605,0.072414,0.00809,-0.012347,0.131566,0.173483,0.071191,0.005152,-0.012944,0.025819,0.055946,0.050845,0.052401,0.046418,0.028536,0.045628,0.06651,0.024906,-0.044714,0.071169,0.004842,-0.164478,0.1627,0.177682,-0.015809,0.098885,-0.014573,-0.070066,0.016407,-0.069031,0.071917,0.186715,0.218505,0.212087,-0.256082,-0.139335,-0.127259,-0.12271,-0.058322,-0.131939,-0.148361,0.056057,0.069857,0.13091,-0.07692,0.032258,-0.015618,-0.032915,-0.012357,-0.051055,0.004073,0.006665,-0.003124,-0.028321,-0.018168,-0.030583,-0.033288,-0.011922,-0.03061,0.00243,-0.009233,-0.012832,-0.016162,-0.011023,-0.005517,-0.029457,-0.012452,0.030716,0.121658,0,1,1,0,1,1,0,0,0,1,1,1,1,0
-0.051778,0.032467,-0.143514,-0.033318,-0.058093,-0.105179,-0.027557,-0.090184,-0.166933,-0.080676,-0.12358,-0.038894,-0.070665,-0.093095,0.096345,-0.09906,-0.06568,-0.153826,0.018098,-0.036989,-0.121516,0.067414,0.097412,0.054887,0.211333,-0.025017,-0.037216,0.095535,-0.114935,-0.058715,-0.153347,-0.041349,-0.05502,-0.044281,-0.002132,0.073429,0.024906,-0.042675,-0.03017,-0.002879,-0.04364,0.013647,-0.062175,-0.210291,-0.000559,-0.124985,-0.124124,-0.138437,-0.035363,0.148122,0.197133,0.237056,0.192104,-0.267448,0.184778,0.14623,0.01258,0.005785,-0.023569,-0.006731,-0.002654,-0.010317,0.064089,0.061021,-0.095606,-0.076723,-0.141041,-0.03313,0.096059,0.09369,0.27335,0.10293,0.027166,-0.003038,-0.019695,-0.127419,-0.002288,-0.034859,-0.027305,-0.043968,-0.095296,-0.085345,0.164381,0.089341,-0.08088,-0.06726,-0.109502,-0.088154,-0.058655,0.021435,-0.066024,0.105026,0.037055,-0.003759,0.053295,-0.120684,0.071666,0.086934,-0.028422,-0.030875,0.036218,-0.025006,0.076237,0,1,1,1,0,0,0,0,0,1,1,1,1,0
0.074145,-0.044487,0.048191,-0.006614,0.042746,0.02596,0.02129,0.041714,0.048671,-0.038404,0.107507,0.07947,-0.049555,0.111136,0.093787,0.131301,0.025921,-0.002695,-0.018304,0.06479,0.008076,-0.002008,-0.00989,-0.034073,0.053338,-0.023381,0.081826,0.017899,-0.036896,0.022566,0.03855,-0.040311,0.028029,0.076664,-0.055502,-0.092759,-0.055969,-0.325036,-0.046574,0.123249,-0.02141,-0.237927,-0.078186,0.118726,-0.161462,-0.005465,-0.082905,0.068252,0.041346,-0.034452,-0.071287,-0.0469,-0.042978,0.078943,-0.055634,-0.025563,0.012298,-0.038127,0.121554,0.066354,0.00489,0.022284,0.124491,0.125537,-0.136502,-0.153805,-0.007141,-0.005063,0.060793,-0.169032,-0.010995,-0.125448,0.141177,0.218357,0.190523,0.173828,0.169073,-0.022518,0.026237,0.157081,0.123272,-0.108733,0.025261,-0.117717,0.064625,0.070016,0.178321,-0.093121,-0.106423,-0.113699,-0.110016,-0.091677,0.11288,-0.09973,0.145222,-0.102574,0.1431,0.13586,-0.098214,-0.104915,-0.08563,0.174316,-0.02257,0,0,0,0,1,1,1,1,0,0,1,1,1,0
