@relation MultiLabelData
@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@inputs Att1, Att2, Att3, Att4, Att5, Att6, Att7, Att8, Att9, Att10, Att11, Att12, Att13, Att14, Att15, Att16, Att17, Att18, Att19, Att20, Att21, Att22, Att23, Att24, Att25, Att26, Att27, Att28, Att29, Att30, Att31, Att32, Att33, Att34, Att35, Att36, Att37, Att38, Att39, Att40, Att41, Att42, Att43, Att44, Att45, Att46, Att47, Att48, Att49, Att50, Att51, Att52, Att53, Att54, Att55, Att56, Att57, Att58, Att59, Att60, Att61, Att62, Att63, Att64, Att65, Att66, Att67, Att68, Att69, Att70, Att71, Att72, Att73, Att74, Att75, Att76, Att77, Att78, Att79, Att80, Att81, Att82, Att83, Att84, Att85, Att86, Att87, Att88, Att89, Att90, Att91, Att92, Att93, Att94, Att95, Att96, Att97, Att98, Att99, Att100, Att101, Att102, Att103
@outputs Class1, Class2, Class3, Class4, Class5, Class6, Class7, Class8, Class9, Class10, Class11, Class12, Class13, Class14
@data
-0.017114,0.019209,0.080644,0.072193,-0.092996,-0.074722,-0.077437,-0.047585,-0.14575,-0.088296,-0.039611,-0.016735,-0.088169,-0.111069,-0.141504,-0.047475,-0.030741,-0.105714,0.040587,0.001909,-0.067868,-0.012473,-0.054114,-0.093395,-0.099076,-0.107201,-0.140762,-0.147944,-0.143435,-0.189743,-0.189572,-0.160314,0.048678,0.0871,0.154798,-0.058907,0.067166,0.03476,0.103672,0.013562,-0.001043,0.042323,-0.04113,0.053804,0.036179,0.069425,-0.007653,-0.06686,-0.059689,-0.010222,0.060422,0.087371,0.091997,-0.089106,0.013643,0.03562,0.016902,0.036318,-0.037363,0.0723,0.14575,0.148692,0.073457,0.136451,-0.181863,-0.037823,-0.072184,-0.125711,-0.024688,0.059414,0.18667,0.043374,-0.315641,-0.172161,0.027324,-0.105531,-0.038143,0.104457,0.147777,-0.047239,-0.035937,-0.074197,-0.062541,0.240599,-0.056492,-0.054479,0.025671,0.2351,-0.016887,-0.060743,-0.059553,-0.063618,-0.042455,-0.062868,-0.029436,0.126289,-0.05026,-0.029761,-0.012873,0.227469,-0.034047,-0.037102,-0.065667,1,1,0,0,0,1,1,1,0,0,0,1,1,0
-0.073623,-0.232319,0.020259,-0.10406,-0.043427,-0.116172,-0.116462,0.055331,-0.098496,0.070313,-0.086526,0.016632,-0.108663,0.036765,-0.06278,0.116888,-0.073958,0.200276,-0.057478,-0.139977,-0.177343,-0.168408,0.016578,-0.027872,-0.206129,-0.11172,-0.007354,-0.022238,-0.061194,-0.079613,-0.040613,-0.159446,0.167784,0.142654,0.061043,0.014724,0.024204,0.00832,0.03179,-0.061244,-0.039806,0.020088,-0.012006,-0.079234,-0.06805,-0.043029,-0.037076,-0.036883,0.047783,0.172737,0.287905,0.32561,0.246524,-0.265527,0.135293,0.013263,0.087503,0.146985,-0.152575,-0.048926,-0.005282,0.041595,0.011206,0.024696,-0.080751,0.002928,-0.088232,0.022073,-0.066205,0.032147,-0.071538,0.029468,-0.115508,-0.12372,-0.039063,-0.062605,-0.114824,-0.015161,-0.064811,0.003119,-0.022295,-0.042297,-0.026598,-0.062786,-0.000377,0.002426,-0.010024,-0.036214,-0.025285,-0.042531,-0.040086,-0.007254,-0.034679,-0.004635,-0.020661,-0.009821,-0.022722,-0.023437,-0.010106,0.07429,-0.004906,0.029694,0.136903,0,1,1,1,1,1,0,1,1,1,0,0,0,0
-0.039873,-0.092518,-0.026381,-0.104792,-0.016413,-0.046171,-0.005794,-0.096016,-0.080272,-0.007961,-0.13859,-0.235992,-0.104926,-0.07429,-0.04054,-0.129055,-0.015905,-0.157986,-0.014705,-0.226156,-0.138856,-0.041233,-0.154124,-0.186019,-0.152009,-0.116621,-0.061575,-0.122178,-0.188625,-0.011857,0.089913,-0.045498,-0.011538,-0.013341,-0.002906,0.067338,0.057212,-0.082957,-0.002322,-0.048235,-0.116761,-0.009532,0.022971,-0.025699,-0.07326,-0.091919,-0.063897,-0.088846,0.148747,0.253817,0.206058,0.191231,0.151133,-0.146603,-0.026465,-0.079837,0.188402,0.168132,-0.006593,0.078695,0.025978,0.074162,0.095948,-0.032492,-0.089304,-0.053282,-0.079945,-0.034771,0.002227,0.011603,-0.093994,-0.067349,-0.091243,-0.104307,-0.027083,0.1078,0.202445,0.125752,0.280615,0.010955,-0.017626,-0.03005,-0.022618,-0.051631,0.005552,0.007521,0.002769,-0.031961,-0.020503,-0.028078,-0.037566,-0.005219,-0.029399,0.003956,-0.016055,-0.010077,-0.018239,-0.018996,-0.006226,-0.034119,-0.019286,0.044098,0.137293,1,1,0,0,0,1,1,1,0,0,0,1,1,0
-0.08397,0.226946,0.24265,0.258462,0.142914,0.012846,-0.093141,-0.120337,-0.233443,-0.070911,0.077245,0.217032,0.102389,0.075116,0.038364,-0.105643,-0.076225,-0.10586,-0.124709,-0.068347,-0.091804,-0.002103,0.071217,0.107189,0.088493,-0.013841,-0.060253,0.004813,-0.007007,-0.091995,-0.162958,-0.081523,-0.077738,0.076126,0.120192,-0.107465,-0.202284,-0.227601,0.054964,0.019016,-0.017633,-0.102919,-0.209487,-0.127705,0.002972,-0.075543,-0.032894,-0.025099,0.046858,0.088044,0.107074,0.120873,0.072657,0.00014,0.130976,0.049973,0.058394,0.016544,-0.096969,-0.012453,0.019706,0.08875,0.01047,0.027146,-0.014455,-0.011466,-0.055294,0.00052,-0.078846,0.046674,0.043113,-0.012914,-0.018211,-0.023063,-0.053254,-0.051331,0.008747,-0.086181,0.00315,-0.06523,-0.066067,0.167389,-0.077167,0.097817,0.084079,0.084245,0.13471,-0.079844,-0.078344,-0.097009,-0.098624,0.050333,-0.078136,0.071311,-0.052589,0.128835,-0.049641,-0.0488,-0.061724,0.153563,-0.084404,-0.052961,0.015112,0,1,1,0,0,0,0,0,1,1,1,1,1,0
-0.025688,0.073255,0.058801,0.011674,-0.015515,-0.009618,-0.046306,0.017356,-0.053451,0.007639,-0.031733,0.003677,-0.061582,0.017661,-0.021831,0.041901,-0.035806,0.033651,0.093977,0.039224,-0.165023,0.013268,-0.13728,-0.09619,-0.032054,-0.106884,-0.08412,-0.102319,-0.076411,-0.015722,0.026129,-0.018932,-0.070163,-0.084251,-0.106246,-0.025574,-0.029031,-0.056048,-0.086078,-0.133586,-0.106043,-0.023294,-0.035963,-0.093326,0.00205,-0.025769,-0.007133,0.029657,-0.105204,-0.060497,-0.081063,-0.08779,-0.096999,-0.048781,-0.067517,-0.057525,-0.002325,0.022068,0.096378,0.288012,0.227661,0.086148,0.212923,0.126773,0.049677,0.107349,0.123527,0.147452,-0.002173,0.014146,0.086413,0.014355,-0.060775,-0.055618,-0.108569,0.092502,0.114916,0.086647,0.136599,-0.112293,-0.125811,0.144006,-0.034687,0.12495,0.177389,0.184073,-0.001078,-0.017189,-0.131336,-0.039421,-0.040707,0.182981,-0.123088,0.214522,-0.04105,0.149718,-0.122218,-0.121282,-0.115521,0.134223,0.156795,0.144023,-0.175241,0,0,0,0,1,1,0,0,0,1,1,1,1,0
-0.002953,0.000811,0.034631,-0.000371,0.021055,-0.033522,0.015767,-0.064078,-0.000934,-0.05681,-0.000939,-0.018268,0.016391,0.008934,0.040407,-0.030489,-0.014945,0.010028,0.02321,-0.041631,-0.067516,0.024797,-0.041805,0.017909,-0.030166,-0.053715,0.053992,0.055737,-0.018715,0.064334,0.069935,-0.053904,-0.010476,-0.035606,0.052931,0.102627,0.143897,0.097478,0.098411,0.028149,0.061617,0.086985,0.125332,-0.040848,0.129946,0.152322,0.149969,0.079928,-0.050266,-0.130616,-0.092061,-0.132018,-0.145517,0.128361,-0.02516,-0.037496,-0.1186,-0.120146,-0.134808,0.024733,-0.056636,-0.128457,-0.087079,-0.154083,0.126379,0.13866,0.10627,0.093106,-0.060602,-0.114145,-0.175513,-0.131091,0.046842,0.026947,0.02722,0.129761,0.277908,0.121644,0.179706,0.199461,0.090424,0.146073,0.010243,-0.128482,0.046753,-0.029028,-0.177895,0.020959,-0.130219,-0.045208,0.125855,-0.004652,0.134336,-0.108652,-0.131792,-0.163078,0.015035,0.110697,-0.07785,-0.141467,0.290592,-0.014307,-0.016491,1,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.028324,-0.040702,-0.064284,0.006184,-0.023193,-0.02168,-0.084875,0.093185,0.15825,-0.097003,0.102996,-0.065835,0.121294,0.067123,0.140358,0.081278,-0.018609,-0.12403,-0.027517,-0.009245,0.143725,0.082107,-0.028772,0.047564,0.230084,0.008014,0.010218,-0.002033,0.129322,0.018736,0.05912,-0.073631,-0.166884,-0.217777,-0.211265,0.013094,0.101649,0.063798,0.00591,0.004266,-0.018406,0.017586,0.129354,0.157933,-0.046151,-0.175044,-0.081048,-0.058606,0.111052,-0.035468,0.05276,0.112514,0.167781,0.098224,0.214402,0.144252,-0.129239,-0.140396,0.159063,0.006992,-0.117616,-0.172368,-0.051085,-0.079225,0.167048,-0.194547,-0.048867,-0.052758,0.088026,-0.223569,-0.064873,-0.030011,-0.066046,-0.03802,0.135063,0.148924,0.124709,-0.028744,-0.098887,0.118405,0.040804,0.02249,-0.025095,-0.070972,-0.052093,-0.03828,-0.007039,-0.052359,-0.058448,-0.070928,-0.08025,-0.054361,0.032016,-0.060493,0.0883,-0.037822,0.06258,0.048306,-0.053335,-0.02599,-0.021547,-0.000636,0.104822,0,0,0,0,0,1,1,1,0,1,1,1,1,0
0.042162,0.057427,0.126063,-0.047772,0.010647,-0.150337,-0.056878,-0.05482,-0.076018,0.02926,-0.022962,0.042546,-0.065825,-0.016879,-0.077358,-0.077566,-0.075124,-0.062901,0.036133,-0.095027,-0.075865,-0.173144,-0.106737,-0.089132,-0.077409,-0.096881,-0.120841,-0.148496,-0.076866,0.051141,-0.052803,-0.036442,0.079207,0.101081,0.023779,-0.049021,0.075547,0.15394,0.020981,0.049126,-0.1302,0.124196,0.020638,0.029428,0.149031,0.071752,0.030958,-0.028691,0.01342,-0.068891,-0.020462,-0.005472,-0.03718,0.055409,-0.038868,0.016451,0.015212,-0.055202,0.001641,0.086654,0.040122,0.05905,-0.038079,-0.004309,-0.194424,-0.085731,-0.202529,-0.212839,0.113097,0.01945,0.190963,0.052913,-0.167501,-0.070384,-0.020655,-0.093665,0.013275,0.18328,0.309053,-0.016375,-0.059146,-0.066494,-0.064924,0.319168,-0.026015,-0.054425,0.038562,0.241628,-0.069644,-0.069926,-0.064971,-0.063987,-0.072929,-0.025427,-0.062925,0.180836,-0.046681,-0.047394,-0.047652,0.174088,-0.06596,-0.036668,-0.049764,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.031813,-0.043329,0.01106,-0.063339,0.070435,-0.082757,0.083302,-0.060626,-0.024475,-0.101405,-0.0348,-0.083432,-0.021094,-0.108498,-0.027009,-0.035489,0.012086,-0.080527,0.048622,0.010182,0.040825,-0.019035,0.070105,0.010474,0.095972,0.07867,0.148581,0.124108,-0.07206,0.149283,0.119505,0.048944,0.030042,-0.034079,-0.054055,0.013512,0.042623,0.013183,-0.006665,-0.080437,-0.026249,0.03064,0.037118,-0.112194,0.015251,-0.034233,0.006887,-0.009178,-0.11002,-0.214478,-0.185497,-0.03783,0.014114,0.063386,-0.001461,0.213007,-0.114649,-0.213224,0.021913,0.000573,0.038071,0.052687,0.09388,-0.000784,0.057352,-0.056206,0.14912,0.081804,0.132069,-0.110717,0.033215,-0.091176,0.118513,0.178046,0.108989,0.09509,0.13733,0.081843,0.07235,-0.029017,-0.082622,-0.019818,-0.06379,0.201985,-0.075745,-0.010778,-0.077403,-0.053787,-0.088634,-0.022072,0.204437,-0.083003,-0.089004,-0.083752,-0.080803,-0.075665,0.136992,0.329134,-0.052768,0.089037,0.316317,-0.059916,-0.111126,0,1,1,0,1,1,0,1,1,0,0,1,1,0
-0.114753,-0.00516,-0.01249,0.091438,-0.154119,-0.03019,-0.190117,-0.077258,-0.130346,-0.031749,-0.076276,-0.084596,0.017485,-0.185652,-0.206659,-0.035422,-0.216947,-0.004101,0.058225,0.050267,-0.105297,-0.137029,-0.057987,-0.018732,-0.07341,-0.015771,-0.059337,-0.020951,0.073758,-0.087645,-0.037009,-0.03525,0.020193,0.080932,0.067236,0.042258,0.05488,0.097843,0.064449,0.086326,0.104142,0.073611,-0.01356,0.268233,0.041503,0.069648,0.059321,0.082658,-0.04043,-0.00505,0.096067,0.044082,0.11285,-0.106994,0.066375,-0.032951,0.027576,0.028416,-0.131085,0.053699,-0.030034,-0.017455,0.043628,0.108671,-0.063904,0.058126,-0.219245,-0.083387,-0.225143,-0.045391,0.044025,-0.030284,-0.151489,-0.109336,0.02652,-0.082514,-0.149387,0.166528,0.103054,-0.04714,-0.030333,-0.068585,-0.063524,0.25145,-0.056479,-0.054771,0.016577,0.24246,-0.026808,-0.061825,-0.060644,-0.064066,-0.042669,-0.062963,-0.027679,0.127684,-0.050998,-0.035562,-0.014598,0.243334,-0.040817,-0.035986,-0.071384,1,1,0,0,0,1,1,1,0,0,0,1,1,0
