@relation MultiLabelData
@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@inputs Att1, Att2, Att3, Att4, Att5, Att6, Att7, Att8, Att9, Att10, Att11, Att12, Att13, Att14, Att15, Att16, Att17, Att18, Att19, Att20, Att21, Att22, Att23, Att24, Att25, Att26, Att27, Att28, Att29, Att30, Att31, Att32, Att33, Att34, Att35, Att36, Att37, Att38, Att39, Att40, Att41, Att42, Att43, Att44, Att45, Att46, Att47, Att48, Att49, Att50, Att51, Att52, Att53, Att54, Att55, Att56, Att57, Att58, Att59, Att60, Att61, Att62, Att63, Att64, Att65, Att66, Att67, Att68, Att69, Att70, Att71, Att72, Att73, Att74, Att75, Att76, Att77, Att78, Att79, Att80, Att81, Att82, Att83, Att84, Att85, Att86, Att87, Att88, Att89, Att90, Att91, Att92, Att93, Att94, Att95, Att96, Att97, Att98, Att99, Att100, Att101, Att102, Att103
@outputs Class1, Class2, Class3, Class4, Class5, Class6, Class7, Class8, Class9, Class10, Class11, Class12, Class13, Class14
@data
0.131341,0.019217,0.155738,0.072276,0.119923,0.040497,0.170661,0.028938,0.087984,0.068922,0.08992,0.13572,0.069132,0.197598,0.101069,0.080718,0.083379,0.051803,0.088095,0.057108,-0.021691,0.054583,0.014176,0.003306,0.090397,0.020582,0.003075,-0.005732,0.074693,0.089974,-0.011491,-0.020471,0.00903,-0.020279,0.010471,-0.002733,0.027529,0.023054,0.017136,-0.073969,-0.061643,-0.02104,-0.052031,0.012746,-0.039355,-0.100943,-0.105643,-0.072591,-0.050822,-0.224514,-0.151471,-0.074859,-0.027803,0.165148,-0.047862,0.167576,-0.098236,-0.227089,-0.064849,-0.009702,-0.092825,-0.031448,0.020252,0.111878,-0.111542,-0.071118,0.015456,0.089434,0.071165,-0.179134,0.118469,0.04014,0.100707,0.15152,0.084266,-0.030197,-0.011166,-0.092849,0.008102,-0.060434,-0.07729,0.160875,-0.120645,0.194708,-0.085193,-0.08967,-0.051198,0.03536,-0.101138,-0.112852,-0.109539,0.095377,0.053711,0.109599,0.271256,0.204275,-0.082597,-0.118496,-0.115898,0.174749,-0.087285,-0.069623,-0.045435,0,0,0,0,0,1,1,1,0,0,1,1,1,0
-0.073708,-0.288935,-0.101919,-0.217164,0.004867,-0.053391,0.137495,-0.078953,-0.01849,-0.138871,-0.139268,-0.23999,-0.068423,-0.213682,0.000107,-0.002553,0.062591,-0.081945,0.020765,-0.113671,-0.15573,-0.120423,-0.01214,-0.093528,-0.093721,-0.026199,-0.025674,-0.089785,-0.035798,-0.05627,0.09548,-0.143018,0.015544,0.007403,0.002587,0.000568,0.059733,-0.01813,0.037659,-0.075288,-0.018833,0.080005,0.068625,0.042617,0.113516,0.048349,0.076672,-0.101356,0.210522,0.134365,0.048664,0.008869,0.013638,0.006951,-0.040707,-0.012168,0.035492,-0.030214,-0.156094,-0.126294,-0.046587,0.004512,0.040012,-0.044813,0.095695,0.182068,-0.045022,-0.047091,0.141246,0.163719,-0.160936,-0.042492,0.104894,0.22066,0.30871,0.134067,0.216696,0.130115,0.052189,-0.007884,-0.019294,-0.012797,0.033681,-0.059113,-0.01037,-0.010271,-0.018742,0.006529,0.007266,-0.008202,0.009009,-0.017454,-0.035322,-0.003355,-0.026341,-0.024311,-0.00727,-0.025053,0.000638,-0.02495,-0.030075,0.010377,0.108781,0,1,1,1,0,0,0,1,1,0,0,1,1,0
0.04209,-0.004761,0.007956,-0.089146,0.026843,-0.05116,0.085234,0.047284,-0.024015,-0.113367,-0.059502,-0.228999,-0.119808,-0.112107,-0.075079,-0.171403,-0.072404,-0.201892,-0.04191,-0.036782,-0.099813,-0.183132,-0.232603,-0.21953,-0.185402,-0.157317,-0.13741,-0.120464,-0.074271,-0.015553,0.063253,-0.017611,-0.034731,-0.070864,-0.127992,-0.051743,-0.07038,-0.095069,-0.084115,0.095966,-0.028966,-0.030174,-0.008647,-0.081325,0.021642,0.017211,0.018772,-0.206085,0.12259,0.160553,0.18452,0.177592,0.120723,-0.160569,0.08623,-0.073519,0.134138,0.14879,0.010818,0.091462,0.156976,0.064371,0.03869,0.030053,-0.139313,0.022878,-0.042743,-0.015565,0.000373,-0.04738,0.118719,0.105565,-0.147253,-0.205134,-0.033527,-0.002783,0.116461,0.093709,0.195467,0.008444,-0.014424,-0.019998,-0.019095,-0.050959,0.006098,0.00883,0.005227,-0.027745,-0.016957,-0.031912,-0.032497,-0.009907,-0.03002,0.002681,-0.013005,-0.011664,-0.015058,-0.015768,-0.003997,-0.029602,-0.015812,0.033708,0.125001,0,1,1,0,1,1,1,1,0,1,1,1,1,0
-0.022735,-0.029514,0.005612,0.025035,-0.023414,0.050497,0.044117,0.034553,-0.03419,-0.029763,-0.061571,-0.080077,0.086323,-0.019271,0.042742,-0.094905,-0.009319,-0.05813,0.124005,0.036689,0.078706,-0.049573,0.07766,0.073461,-0.145898,0.095238,0.047846,0.104011,0.109598,0.156514,0.058555,0.072784,-0.100914,-0.14815,-0.006063,0.188003,0.189196,0.130547,0.175574,0.088876,0.091311,0.149502,0.214585,-0.232506,0.112623,0.117893,0.12464,-0.014573,-0.059807,-0.113685,-0.12515,-0.192947,-0.223382,0.102629,-0.099899,-0.199994,-0.110892,-0.132782,0.024044,0.020942,-0.024506,-0.022538,-0.048528,-0.053961,0.107122,-0.025662,-0.00535,0.088701,-0.133721,-0.155671,-0.019735,-0.032889,-0.101554,-0.021385,0.103815,0.122065,0.145192,0.129843,0.178414,-0.043598,-0.059853,0.056971,-0.049648,0.08378,-0.053562,-0.003312,-0.058951,0.116558,0.123778,-0.073168,-0.058388,-0.059152,-0.011459,-0.044344,-0.048479,0.048743,-0.059382,-0.053869,0.090478,-0.080338,-0.073497,-0.029246,0.113082,1,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.006112,0.047012,0.070527,0.060651,-0.027394,-0.002649,-0.149795,0.052812,0.072925,-0.044508,0.129463,0.068259,-0.07253,0.043257,0.024004,0.119936,-0.068347,0.029582,0.155183,0.052748,0.048821,-0.022704,-0.075226,-0.074399,-0.074873,0.022936,-0.004691,-0.109882,-0.076995,-0.06056,-0.070778,-0.003317,-0.022347,-0.028209,0.08606,0.113159,0.003185,-0.052534,-0.144288,0.310685,0.548089,-0.171808,-0.074872,0.052824,-0.183709,-0.051135,-0.161315,0.029871,-0.127022,0.038276,-0.114386,-0.156172,-0.134021,-0.001305,-0.095829,0.050247,-0.053106,-0.066921,0.040505,0.136987,0.048733,0.058078,0.109503,0.05594,0.010733,0.164795,0.046807,0.056036,-0.052352,-0.032701,0.037759,0.01961,-0.084084,0.085902,-0.164092,0.01299,-0.134269,-0.03384,0.1276,-0.010218,-0.027251,-0.053024,-0.003829,-0.071239,-0.015327,0.022595,-0.014068,-0.044923,-0.03404,0.032334,0.03665,0.019884,-0.015668,0.008916,-0.02893,-0.029735,-0.033655,-0.034164,0.036823,-0.036121,-0.028112,0.03271,0.129149,0,1,1,0,1,1,0,1,1,1,0,1,1,0
-0.042003,-0.041327,-0.011599,-0.132209,-0.212042,0.038236,-0.06879,-0.074099,-0.141082,-0.220015,-0.129479,-0.132183,-0.113495,-0.061065,0.016914,-0.211675,0.046977,-0.143845,0.147829,0.044188,-0.002499,-0.135446,-0.248927,-0.251878,-0.195626,-0.140249,-0.130959,-0.208075,-0.096091,-0.022215,0.089852,-0.145338,-0.012558,0.004726,-0.015894,0.00594,0.004693,-0.062221,0.044307,-0.10181,-0.088816,0.024649,0.021636,-0.006139,0.002877,0.020102,-0.012153,-0.091494,0.167549,0.129931,0.098823,0.06689,0.029943,0.011854,0.009206,-0.078271,0.1312,0.090557,-0.018106,0.108123,0.048289,0.05885,-0.059738,0.095845,-0.11805,-0.045099,-0.148095,-0.034985,-0.012422,0.115012,0.205542,0.091652,0.049623,0.001951,0.10764,0.006574,0.171668,0.060084,0.167959,-0.014466,-0.040818,-0.036398,-0.048368,-0.056192,-0.025005,-0.027392,-0.039007,-0.033105,0.081902,-0.016606,-0.012519,-0.047701,-0.035623,-0.033778,-0.0452,0.083043,-0.024859,-0.035334,0.007988,0.173988,-0.030157,0.008295,0.08956,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.106957,-0.04298,0.145034,0.037913,0.159485,0.221279,0.07202,0.049473,0.04097,0.174167,0.143551,0.021421,-0.054087,0.113152,0.177394,-0.126066,0.151025,0.221369,-0.0736,-0.102526,-0.10277,0.028211,-0.106109,-0.097531,-0.248743,-0.132595,-0.05216,-0.032415,-0.125516,-0.110161,-0.084751,-0.220072,-0.110964,-0.001101,-0.017699,-0.018489,-0.002717,-0.025212,-0.017124,-0.054182,-0.094418,-0.071874,-0.077218,-0.014575,-0.053503,-0.117276,-0.091279,0.157414,-0.006798,0.040459,0.066204,0.110149,0.063905,0.027272,0.090763,0.081854,0.005541,0.05476,0.085778,-0.025924,0.064174,0.149725,0.001562,0.127173,-0.145169,-0.054526,-0.112959,-0.089225,0.19281,0.092419,0.081884,-0.004329,0.06912,0.103349,0.005405,-0.198798,-0.14797,-0.252376,-0.039421,0.013057,-0.033574,-0.049365,-0.017659,-0.051033,0.006357,0.078757,0.060151,-0.041656,-0.036885,-0.050929,-0.050339,-0.031415,0.055328,0.130373,-0.032191,-0.029843,-0.020058,-0.002967,-0.025141,-0.041554,-0.036377,0.001471,0.098567,0,1,1,0,0,0,1,1,1,0,0,0,0,0
0.070771,-0.06867,-0.041055,-0.113206,0.067334,-0.07726,0.069605,-0.022479,-0.023646,0.06826,-0.076762,-0.009255,-0.070154,-0.042083,-0.060367,-0.096721,0.021349,-0.04694,0.019166,-0.191058,-0.052367,0.004251,0.174637,0.12266,-0.019614,0.000295,-0.0028,-0.042334,0.046368,-0.083949,-0.106236,-0.185147,0.195428,0.172447,0.181805,0.076616,0.122465,0.090417,0.120443,0.004403,-0.002596,0.149417,0.134762,-0.094355,0.097817,0.039885,0.094023,0.0721,-0.040206,0.036445,0.112356,0.050076,0.028557,-0.08312,-0.011373,-0.003318,-0.060922,0.069794,-0.068109,-0.162667,-0.139265,-0.122626,-0.176134,-0.009476,0.030122,0.025719,-0.173226,-0.146361,-0.097958,-0.004227,0.026238,0.108909,-0.071692,-0.019823,0.049648,-0.034005,-0.067423,0.029385,-0.101857,0.205782,0.267888,-0.041832,-0.063418,-0.042023,-0.052878,-0.035135,-0.06498,-0.038008,0.00423,-0.079571,-0.073608,-0.08715,-0.090403,-0.097855,0.221779,-0.06324,0.222886,0.213036,-0.052151,-0.058899,-0.060386,-0.071499,-0.046776,1,1,1,1,0,0,0,1,1,0,0,0,0,0
-0.00862,-0.07581,-0.01972,-0.145674,-0.181882,-0.215086,-0.285219,-0.217613,-0.05126,0.285771,0.226493,0.159782,0.01465,0.022308,-0.093122,-0.091112,-0.109868,0.093855,0.09389,0.00374,0.022178,0.03112,-0.010263,-0.02382,-0.037018,-0.077483,-0.035897,-0.008551,0.096519,0.130272,0.149732,0.114996,0.172228,0.193121,-0.116951,-0.155665,-0.137365,0.08414,0.209324,0.006179,-0.052083,-0.093938,-0.014734,0.113544,0.128607,0.087613,0.005244,0.090287,0.009579,-0.086782,-0.086155,-0.085472,-0.092624,0.148444,0.023361,0.095131,-0.048321,-0.112667,-0.002382,-0.005326,0.019043,0.003868,-0.028618,0.041184,0.026014,0.052218,0.088619,0.056632,0.04355,-0.008087,0.019318,0.008109,0.093797,0.046226,-0.061058,-0.070055,-0.023615,-0.106706,0.025777,0.086602,0.051303,-0.081738,-0.016975,0.021458,-0.043127,0.1427,-0.040755,-0.039256,-0.07035,-0.085572,-0.050281,0.032314,-0.062029,0.022499,-0.06375,-0.059616,-0.063461,-0.018073,0.175156,0.071441,-0.070577,-0.008551,0.077054,0,1,1,1,0,0,0,0,1,1,0,1,1,0
0.060302,-0.017477,-0.123867,-0.082129,-0.113923,-0.091368,-0.045503,0.069499,-0.118604,-0.000985,-0.225063,0.026317,-0.065057,0.061226,-0.091331,0.083794,0.050803,0.155874,0.040763,0.028572,0.045516,-0.116202,-0.071226,0.078872,0.195527,-0.023512,-0.054215,-0.093962,0.083587,0.018501,-0.076517,0.002399,0.038992,-0.010204,-0.059465,-0.002209,-0.069575,-0.113813,-0.109041,0.106329,0.265827,-0.222219,-0.040483,-0.01263,-0.098325,0.069159,-0.151376,-0.035225,-0.037972,0.027414,-0.019814,-0.006781,0.068801,-0.012314,0.116805,0.140892,0.02155,0.015134,0.213968,-0.036788,0.002939,-0.08731,-0.111327,-0.058143,0.045536,0.163592,0.087755,-0.00165,-0.128845,0.026087,0.031746,-0.039864,0.004125,0.00082,0.106964,-0.014042,-0.103785,0.108974,0.115571,-0.080548,-0.017162,0.039936,-0.020266,-0.007406,-0.026644,-0.095679,-0.092849,-0.018903,-0.068609,0.113493,0.105682,0.279217,0.20534,0.146015,0.002839,-0.087564,0.039917,-0.091013,-0.030441,-0.098285,0.250782,-0.085169,-0.133858,0,0,1,1,1,0,0,0,0,0,0,1,1,1
