@relation MultiLabelData
@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@inputs Att1, Att2, Att3, Att4, Att5, Att6, Att7, Att8, Att9, Att10, Att11, Att12, Att13, Att14, Att15, Att16, Att17, Att18, Att19, Att20, Att21, Att22, Att23, Att24, Att25, Att26, Att27, Att28, Att29, Att30, Att31, Att32, Att33, Att34, Att35, Att36, Att37, Att38, Att39, Att40, Att41, Att42, Att43, Att44, Att45, Att46, Att47, Att48, Att49, Att50, Att51, Att52, Att53, Att54, Att55, Att56, Att57, Att58, Att59, Att60, Att61, Att62, Att63, Att64, Att65, Att66, Att67, Att68, Att69, Att70, Att71, Att72, Att73, Att74, Att75, Att76, Att77, Att78, Att79, Att80, Att81, Att82, Att83, Att84, Att85, Att86, Att87, Att88, Att89, Att90, Att91, Att92, Att93, Att94, Att95, Att96, Att97, Att98, Att99, Att100, Att101, Att102, Att103
@outputs Class1, Class2, Class3, Class4, Class5, Class6, Class7, Class8, Class9, Class10, Class11, Class12, Class13, Class14
@data
0.03185,0.069108,0.10915,0.001484,0.067677,-0.083752,-0.038795,-0.018898,-0.055882,-0.002828,0.110523,0.087257,0.057361,0.084617,-0.035815,-0.0644,-0.02257,-0.023116,0.003542,-0.011911,-0.047047,-0.079842,-0.08566,-0.125574,-0.081363,-0.098685,-0.070511,-0.068836,-0.065235,-0.097461,-0.048289,-0.083506,-0.022876,-0.031378,-0.002818,-0.087729,-0.082625,-0.026004,-0.009941,-0.077813,-0.059491,-0.051718,-0.038638,-0.038128,-0.065081,-0.114897,-0.090865,-0.076165,-0.037344,0.108297,0.189193,0.196632,0.258221,-0.222165,0.351134,0.263766,-0.011384,0.024765,-0.010265,0.031151,0.035332,-0.002245,-0.024562,-0.046592,-0.075256,-0.06277,-0.033129,-0.04383,-0.021065,0.005216,0.077137,-0.005578,-0.188834,-0.148117,-0.068237,-0.056293,-0.047671,0.015409,0.057494,-0.046203,-0.036348,-0.067478,-0.072144,0.26327,-0.064832,-0.061203,0.005113,0.241061,-0.031496,-0.060989,-0.06137,-0.069924,-0.043119,-0.072049,-0.040559,0.13282,-0.046932,-0.03827,-0.017209,0.299998,-0.008051,-0.0487,-0.084239,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.00713,0.083447,0.08115,0.105147,-0.013293,-0.028295,0.01606,0.040107,-0.068557,-0.186381,-0.066043,-0.028606,-0.146533,-0.023094,-0.050956,-0.074805,-0.204715,-0.038563,-0.060765,-0.022936,-0.082342,-0.031023,0.06457,0.008741,-0.066085,-0.063843,-0.059075,-0.101032,-0.07348,-0.115923,-0.149521,-0.092897,-0.003441,0.135853,0.115648,0.069938,0.08947,0.156732,0.099623,0.014472,0.174097,0.120114,0.033464,0.052513,0.015377,-0.135848,0.022711,-0.196564,-0.092226,-0.0309,0.057889,0.069851,0.107854,-0.101459,0.023253,0.003403,-0.036554,0.041625,-0.155804,0.097642,-0.011177,0.048447,0.106199,0.02162,-0.130095,-0.046502,-0.099468,-0.034859,-0.043568,0.091614,0.21149,0.067151,-0.27048,-0.147204,-0.181484,-0.136595,-0.130717,0.101556,0.042204,-0.047124,-0.033456,-0.073801,-0.06223,0.24032,-0.056332,-0.054355,0.023826,0.231728,-0.016591,-0.057793,-0.056478,-0.063344,-0.042126,-0.062668,-0.030537,0.122802,-0.049973,-0.028242,-0.015041,0.224096,-0.033068,-0.036724,-0.064077,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.072812,0.059675,0.077608,0.123645,0.016908,-0.011436,0.012253,-0.038767,-0.120613,-0.04872,-0.137519,-0.059193,-0.096304,0.021363,-0.054559,0.036507,0.028703,0.032074,0.079158,0.068919,0.040626,-0.030617,-0.05411,0.103363,-0.03249,0.13926,0.153442,0.135643,0.008091,0.059061,0.095929,0.128921,-0.172614,-0.203567,-0.193442,-0.120289,0.008073,-0.079293,-0.247592,-0.194336,-0.084427,-0.017347,-0.100513,-0.038823,-0.14195,-0.175675,-0.16765,-0.099734,0.198574,0.203256,0.092048,0.175333,0.097389,-0.050877,-0.197775,-0.180564,0.17472,0.174429,-0.005785,0.063465,0.008267,-0.011068,-0.024711,-0.027563,-0.15446,-0.159465,0.041755,-0.031301,0.063944,-0.114245,0.116534,0.219057,0.022482,-0.072121,-0.01685,-0.059104,-0.101711,-0.044101,0.007922,0.015874,-0.019903,-0.032929,-0.025707,-0.058953,0.019913,0.020619,0.001012,-0.025542,-0.02407,-0.03815,-0.035924,-0.008414,-0.037397,0.008943,-0.019445,-0.015274,-0.017178,-0.008713,0.000118,-0.036029,-0.008578,0.029715,0.136233,0,1,1,0,1,1,0,0,0,1,1,1,1,0
-6.1e-05,-0.002753,-0.076147,0.069894,0.040271,0.053333,-0.030447,-0.006307,0.129752,0.016008,0.067604,0.096359,0.062451,0.063445,-0.016832,0.027411,-0.079859,0.053605,-0.122989,-0.039594,-0.015884,-0.089415,-0.154918,-0.087902,-0.067308,-0.059144,0.001206,0.00566,-0.017214,-0.043285,0.020601,0.023454,-0.062452,-0.100454,-0.085476,-0.031227,0.007897,0.046012,0.017597,-0.03312,-0.031119,-0.014616,0.00486,0.091049,-0.02204,-0.063676,-0.0271,0.010285,-0.13536,0.093001,0.221627,0.147516,0.29413,-0.337047,0.3186,0.210569,-0.094158,0.056366,-0.156677,-0.023953,-0.074484,-0.053639,-0.100833,-0.194104,-0.006842,-0.078676,0.02599,0.004011,-0.162331,0.048948,0.002073,0.055716,0.017579,0.000538,0.052161,-0.056141,-0.100548,-0.005797,0.046389,-0.034704,-0.05624,0.175156,-0.057706,0.009888,-0.042963,-0.041978,-0.043216,0.02007,0.071302,-0.075528,-0.076568,-0.054739,-0.040254,-0.000826,-0.04919,0.387129,-0.043727,-0.055108,-0.022893,-0.067408,-0.034852,-0.021133,0.044923,0,0,0,0,0,1,1,1,0,0,1,1,1,0
-0.01771,0.04435,0.021843,-0.020709,-0.014298,-0.019541,-0.112141,-0.033395,-0.117732,-0.112592,0.044639,0.002186,0.041209,0.013485,-0.063338,-0.068113,-0.093993,-0.099689,0.1731,0.135821,0.123238,0.036006,-0.118145,-0.202512,-0.176085,-0.181518,-0.075603,-0.137631,-0.210146,-0.079378,0.034235,-0.051662,-0.006277,0.085824,-0.004196,-0.078066,-0.098424,-0.041992,-0.003196,-0.094992,-0.032073,-0.040503,-0.091187,0.017653,-0.058827,-0.125645,-0.057309,-0.044027,0.089645,0.049858,0.001549,0.053759,0.126503,0.003878,-0.13347,0.060753,0.022141,-0.050884,0.08955,0.27851,0.163369,0.028315,0.05528,0.046245,-0.123046,-0.14834,-0.037975,0.002046,-0.030419,0.056429,0.107261,-0.019723,-0.090662,-0.084353,0.007959,0.051188,-0.054467,0.083447,0.256046,-0.054315,-0.047031,-0.081223,-0.059429,0.259429,-0.066958,-0.062538,-0.023784,0.24733,-0.02788,-0.074044,-0.061707,-0.065593,-0.056741,-0.037162,-0.034789,0.13418,-0.06067,-0.035628,-0.008633,0.266263,-0.003304,-0.020575,-0.067007,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.010509,0.022409,0.022413,-0.042773,0.024169,-0.052707,-0.029015,-0.085867,-0.115542,-0.091468,-0.006368,-0.029646,0.07134,-0.007163,-0.015628,-0.14293,-0.055141,-0.073543,0.007819,-0.049797,-0.143939,-0.187332,-0.096666,-0.155988,-0.177734,-0.135121,0.023391,-0.06889,-0.0496,0.003194,0.055714,-0.097674,0.030369,0.178557,0.062836,0.034467,0.048132,0.100352,0.202774,0.125657,0.039522,0.059362,0.029278,0.060756,-0.375722,0.06859,0.044302,-0.050239,-0.056004,0.003889,0.00177,-0.006288,-0.026334,-0.124291,-0.062729,-0.019354,0.035684,0.045926,0.086062,0.167854,0.040897,0.008788,0.005829,0.033273,-0.113639,-0.094183,-0.04682,-0.071619,0.001005,-0.007225,0.093787,-0.098548,0.014919,0.010439,-0.006848,0.197445,0.181679,0.148952,0.124997,-0.045194,-0.042665,-0.068991,-0.063737,0.240555,-0.054449,-0.047017,-0.028186,0.267323,-0.022425,-0.071137,-0.049734,-0.044554,-0.056715,-0.015877,-0.041197,0.185401,-0.059271,-0.061717,-0.024113,0.244335,-0.062321,-0.037358,-0.072746,1,1,0,0,0,1,1,1,0,0,0,1,1,0
0.057704,-0.014392,0.047226,0.084022,0.136117,0.086529,0.095751,0.026488,0.005168,0.075501,0.034142,0.122736,-0.061093,0.153453,-0.00874,0.074702,-0.004983,0.146498,-0.040405,0.010848,0.036312,0.018405,0.080035,0.128523,0.02046,0.094075,0.051457,0.060966,-0.05969,0.00036,0.045591,-0.022878,0.079398,0.10161,0.065996,0.101615,-0.017202,0.090553,-0.038753,-0.010014,0.177346,0.00721,0.000114,0.047587,-0.015061,-0.0632,-0.071054,-0.143891,-0.113069,0.015096,0.056501,0.060884,0.074785,-0.164604,0.107486,0.07895,-0.09036,0.01501,-0.057773,-0.116265,-0.096984,-0.021542,-0.050138,0.051743,-0.114254,-0.166688,-0.107634,-0.128199,-0.071089,-0.157663,0.108525,0.095941,0.03899,0.023905,-0.036521,-0.238889,-0.288712,-0.122013,-0.117047,-0.04353,0.175829,-0.076651,-0.071147,0.168265,-0.053188,-0.066196,0.136401,-0.062231,-0.074191,-0.076362,-0.072431,-0.038743,0.025216,-0.048252,-0.069687,0.074921,-0.069034,-0.006101,-0.065246,0.276678,0.29314,-0.051925,-0.106038,0,0,0,0,0,1,1,1,0,1,1,1,1,0
0.04256,0.029972,-0.032039,-0.104673,-0.021813,-0.038898,0.000575,0.004317,-0.018596,-0.003745,-0.081105,-0.058051,-0.090588,0.055572,-0.087805,-0.04469,-0.049526,-0.040238,-0.019284,0.041776,-0.122071,-0.133136,-0.086857,-0.075298,-0.113095,-0.199917,-0.154295,-0.149117,-0.196374,-0.153422,-0.098442,-0.188659,0.070019,0.101854,0.02607,0.022619,0.071511,0.041107,-0.027783,0.00452,-0.097279,0.003018,-0.04868,0.012302,-0.002614,-0.043591,-0.111776,-0.037465,0.209306,0.189787,0.126207,0.127709,0.053312,-0.024858,-0.066526,-0.093759,0.191377,0.190461,0.030324,-0.019942,0.036582,0.061806,0.086463,0.035606,-0.165046,-0.06768,-0.188122,0.02026,0.059901,0.061174,0.018363,0.084499,-0.037113,-0.022465,0.021319,-0.113349,-0.119217,-0.037217,0.049059,-0.055821,-0.080764,0.303997,-0.082324,0.069545,0.124844,0.156562,-0.077326,0.063373,-0.089089,-0.009354,-0.022944,-0.075054,-0.089534,-0.082728,-0.075194,0.167642,-0.070951,-0.080533,-0.05818,0.236138,-0.089213,-0.06176,-0.020835,1,0,0,0,0,1,1,1,0,0,1,1,1,0
0.049567,0.022714,0.162411,0.054446,0.053646,0.31323,0.0798,-0.070766,-0.172404,0.022816,-0.111962,0.153932,0.150277,0.101972,0.141441,0.009707,0.141478,0.066883,0.14743,0.010795,-0.152276,-0.231168,-0.025036,0.036959,0.030261,0.008922,-0.028285,-0.103699,-0.042943,0.069428,0.037874,-0.013991,0.035655,-0.007922,0.014005,-0.167739,-0.134586,-0.069611,0.121555,0.203853,-0.106707,-0.303715,-0.142531,0.018327,-0.107009,0.021482,-0.061589,-0.0824,-0.052384,-0.098823,-0.107292,-0.144961,-0.100598,0.084509,-0.105804,-0.078627,0.014468,-0.047323,-0.096092,-0.041782,0.049149,-0.014258,-0.082428,0.083992,0.17985,0.022337,-0.01782,0.134963,-0.002469,0.166054,0.151833,0.082801,0.010559,0.023039,-0.004743,0.041612,0.169322,0.08067,0.056756,-0.042899,-0.005956,0.096025,0.01355,-0.032777,-0.030324,-0.01232,-0.056349,-0.012759,-0.041605,-0.022434,-0.031901,-0.023908,-0.015399,0.162748,-0.061991,-0.057883,-0.038224,0.035552,-0.039974,-0.060043,0.022219,0.013867,0.108974,0,0,0,0,1,1,1,1,1,0,0,1,1,0
0.051637,0.035495,0.020655,-0.12714,0.008811,-0.108176,0.016241,-0.115872,0.027794,0.085437,0.00084,0.075001,-0.030227,-0.00024,0.01129,0.037138,0.058396,0.08846,0.137478,-0.08689,0.000562,-0.049457,-0.023096,0.034544,0.023693,0.093368,0.127554,0.129355,0.03833,0.159464,0.114008,0.164525,-0.024054,0.052357,0.018975,0.028165,0.070075,0.069037,0.152152,0.033667,0.27628,0.038409,0.006367,0.138794,0.059704,0.073255,0.054712,0.036135,-0.180255,-0.171705,-0.24894,-0.32599,-0.28533,0.167892,-0.162467,-0.182962,-0.052216,0.026101,-0.034626,0.122641,0.074349,-0.028694,0.056931,-0.086633,0.091092,0.075316,0.178156,0.148813,0.107945,-0.086732,-0.019694,0.038309,0.122692,-0.050931,-0.078837,-0.034702,0.114044,-0.06136,-0.164584,0.009639,-0.020209,-0.043235,-0.02283,-0.059501,0.006381,0.011073,-0.005445,-0.037402,-0.023593,-0.027678,-0.031541,-0.007847,-0.0401,0.001819,-0.011446,-0.016515,-0.020976,-0.021886,-0.006617,-0.037486,-0.022127,0.042284,0.163431,0,0,0,0,1,1,1,1,1,0,0,1,1,0
