@relation MultiLabelData
@attribute Att1 numeric
@attribute Att2 numeric
@attribute Att3 numeric
@attribute Att4 numeric
@attribute Att5 numeric
@attribute Att6 numeric
@attribute Att7 numeric
@attribute Att8 numeric
@attribute Att9 numeric
@attribute Att10 numeric
@attribute Att11 numeric
@attribute Att12 numeric
@attribute Att13 numeric
@attribute Att14 numeric
@attribute Att15 numeric
@attribute Att16 numeric
@attribute Att17 numeric
@attribute Att18 numeric
@attribute Att19 numeric
@attribute Att20 numeric
@attribute Att21 numeric
@attribute Att22 numeric
@attribute Att23 numeric
@attribute Att24 numeric
@attribute Att25 numeric
@attribute Att26 numeric
@attribute Att27 numeric
@attribute Att28 numeric
@attribute Att29 numeric
@attribute Att30 numeric
@attribute Att31 numeric
@attribute Att32 numeric
@attribute Att33 numeric
@attribute Att34 numeric
@attribute Att35 numeric
@attribute Att36 numeric
@attribute Att37 numeric
@attribute Att38 numeric
@attribute Att39 numeric
@attribute Att40 numeric
@attribute Att41 numeric
@attribute Att42 numeric
@attribute Att43 numeric
@attribute Att44 numeric
@attribute Att45 numeric
@attribute Att46 numeric
@attribute Att47 numeric
@attribute Att48 numeric
@attribute Att49 numeric
@attribute Att50 numeric
@attribute Att51 numeric
@attribute Att52 numeric
@attribute Att53 numeric
@attribute Att54 numeric
@attribute Att55 numeric
@attribute Att56 numeric
@attribute Att57 numeric
@attribute Att58 numeric
@attribute Att59 numeric
@attribute Att60 numeric
@attribute Att61 numeric
@attribute Att62 numeric
@attribute Att63 numeric
@attribute Att64 numeric
@attribute Att65 numeric
@attribute Att66 numeric
@attribute Att67 numeric
@attribute Att68 numeric
@attribute Att69 numeric
@attribute Att70 numeric
@attribute Att71 numeric
@attribute Att72 numeric
@attribute Att73 numeric
@attribute Att74 numeric
@attribute Att75 numeric
@attribute Att76 numeric
@attribute Att77 numeric
@attribute Att78 numeric
@attribute Att79 numeric
@attribute Att80 numeric
@attribute Att81 numeric
@attribute Att82 numeric
@attribute Att83 numeric
@attribute Att84 numeric
@attribute Att85 numeric
@attribute Att86 numeric
@attribute Att87 numeric
@attribute Att88 numeric
@attribute Att89 numeric
@attribute Att90 numeric
@attribute Att91 numeric
@attribute Att92 numeric
@attribute Att93 numeric
@attribute Att94 numeric
@attribute Att95 numeric
@attribute Att96 numeric
@attribute Att97 numeric
@attribute Att98 numeric
@attribute Att99 numeric
@attribute Att100 numeric
@attribute Att101 numeric
@attribute Att102 numeric
@attribute Att103 numeric
@attribute Class1 {0,1}
@attribute Class2 {0,1}
@attribute Class3 {0,1}
@attribute Class4 {0,1}
@attribute Class5 {0,1}
@attribute Class6 {0,1}
@attribute Class7 {0,1}
@attribute Class8 {0,1}
@attribute Class9 {0,1}
@attribute Class10 {0,1}
@attribute Class11 {0,1}
@attribute Class12 {0,1}
@attribute Class13 {0,1}
@attribute Class14 {0,1}
@inputs Att1, Att2, Att3, Att4, Att5, Att6, Att7, Att8, Att9, Att10, Att11, Att12, Att13, Att14, Att15, Att16, Att17, Att18, Att19, Att20, Att21, Att22, Att23, Att24, Att25, Att26, Att27, Att28, Att29, Att30, Att31, Att32, Att33, Att34, Att35, Att36, Att37, Att38, Att39, Att40, Att41, Att42, Att43, Att44, Att45, Att46, Att47, Att48, Att49, Att50, Att51, Att52, Att53, Att54, Att55, Att56, Att57, Att58, Att59, Att60, Att61, Att62, Att63, Att64, Att65, Att66, Att67, Att68, Att69, Att70, Att71, Att72, Att73, Att74, Att75, Att76, Att77, Att78, Att79, Att80, Att81, Att82, Att83, Att84, Att85, Att86, Att87, Att88, Att89, Att90, Att91, Att92, Att93, Att94, Att95, Att96, Att97, Att98, Att99, Att100, Att101, Att102, Att103
@outputs Class1, Class2, Class3, Class4, Class5, Class6, Class7, Class8, Class9, Class10, Class11, Class12, Class13, Class14
@data
0.311818,0.175725,-0.033616,-0.175928,0.045333,-0.293169,-0.275577,-0.234462,-0.120755,-0.01286,-0.001249,-0.057742,-0.097592,-0.191646,-0.157177,-0.209015,0.01353,0.026102,-0.106816,0.047335,0.094081,0.150145,0.123266,0.111372,0.05731,-0.015328,0.014369,0.036876,0.118812,0.019895,-0.013412,0.00613,-0.034462,0.036839,0.004212,-0.058723,-0.01484,0.020564,-0.002567,-0.075507,-0.06579,0.002246,0.013876,0.070433,0.05832,0.082942,0.093521,-0.02833,-0.007442,0.038098,0.032186,0.018629,0.022008,0.002181,0.041798,0.080121,-0.033735,0.023739,-0.020461,-0.023416,0.00551,-0.028715,-0.055675,-0.011485,-0.016422,0.001128,0.015344,0.039773,-0.032972,-0.159781,-0.02536,-0.049992,0.077247,0.095517,0.13511,0.067253,0.095962,-0.02935,-0.035439,0.258434,0.038522,-0.083043,0.031678,0.118049,0.060698,-0.068137,-0.067399,-0.068969,0.263018,0.065435,0.059814,0.007709,-0.073358,0.165526,-0.067172,-0.064529,-0.067804,-0.067472,-0.059946,-0.039665,0.033347,-0.028537,-0.106256,0,1,1,0,0,0,0,0,1,1,0,1,1,0
-0.050241,0.036739,-0.028865,-0.309731,-0.306034,-0.023697,-0.079923,-0.004501,-0.177619,-0.085667,-0.235595,-0.081852,-0.064058,-0.023874,-0.156906,-0.060385,-0.092946,-0.161418,0.016763,0.092575,0.109039,-0.093474,0.002762,0.003145,-0.133327,-0.05033,0.055608,-0.066395,0.009992,-0.109598,-0.114345,0.039053,-0.153653,-0.020093,0.095652,0.0455,0.009256,-0.067311,-0.121879,-0.059595,0.019736,0.040921,-0.037193,-0.050228,-0.003067,-0.006616,0.001595,0.039413,0.115166,0.178069,0.115666,0.063291,0.063647,-0.057766,0.010905,-0.066698,0.140237,0.201279,-0.000225,-0.01303,0.072927,0.043999,0.029478,0.115683,0.023672,0.082814,-0.101916,0.065537,-0.103346,0.174694,0.020053,0.005468,-0.050545,-0.108357,0.010103,-0.005051,-0.006459,0.030491,-0.00697,-0.035179,-0.053524,-0.069651,-0.054387,-0.003198,-0.04301,-0.04238,-0.046862,-0.058278,-0.057885,-0.072909,-0.071276,-0.05253,0.16821,-0.048831,0.103851,-0.048533,0.376712,0.023569,-0.045698,-0.029272,0.131446,-0.024964,-0.004049,0,1,1,0,0,0,0,1,1,1,1,0,0,0
-0.030372,0.239554,0.065067,-0.238413,-0.066015,-0.043083,0.102909,0.088928,0.02236,0.012349,-0.107655,-0.081858,-0.137835,0.004402,0.065243,0.019643,0.011756,0.054297,0.015521,-0.01654,-0.083075,0.080842,-0.003717,0.002971,-0.055182,-0.02353,0.044583,0.086193,-0.142639,0.005797,-0.106758,-0.112471,-0.062762,-0.162663,-0.286013,-0.043159,-0.007748,0.006264,-0.028669,-0.164353,-0.083291,0.044191,0.102794,-0.006192,-0.027931,-0.010287,0.056288,0.019852,-0.093002,-0.070011,-0.038573,-0.033601,0.026029,-0.014853,-0.006485,0.048417,-0.087668,0.029549,0.039847,0.018848,0.030381,0.082232,0.056834,0.041611,0.250036,0.200657,-0.082555,-0.09082,0.027512,0.18186,0.048893,0.102447,0.06218,0.114799,0.152058,-0.016343,-0.090058,0.056742,-0.03165,-0.011887,0.238032,0.091282,-0.069619,0.14586,-0.045862,-0.088598,0.188365,0.059546,0.136744,-0.101069,-0.113237,-0.102633,-0.056364,-0.099375,0.028771,0.24269,-0.078201,-0.030306,0.088213,-0.09245,0.014724,-0.084502,-0.130104,0,0,0,0,0,1,1,0,0,1,1,1,1,0
0.015137,-0.116628,0.002621,0.033891,0.037893,0.062725,0.017624,0.246771,-0.018947,-0.005184,0.039141,0.009763,-0.037803,0.114709,0.086177,0.102141,0.057389,-0.023555,0.014137,-0.057454,-0.038054,-0.080335,-0.067179,-0.097963,-0.119821,-0.022782,0.095918,0.036806,-0.13096,0.063637,0.082411,0.051585,-0.080044,-0.035423,-0.010641,0.025619,0.075866,0.034974,-0.082517,0.018648,0.034361,0.089465,0.109798,0.117226,0.091411,0.099605,0.086655,0.041533,0.009866,-0.130516,-0.139455,-0.112712,-0.070955,0.174143,-0.013939,0.101257,-0.076708,-0.128773,-0.017867,0.01835,-0.01193,-0.059988,-0.033519,-0.100323,0.024911,-0.088318,0.088328,0.052953,0.05149,-0.063143,0.002789,-0.120084,0.169588,0.189696,0.126682,0.156295,0.100829,-0.032704,-0.050926,0.200851,0.190911,-0.101549,-0.012359,-0.106131,0.011821,0.009066,0.170959,-0.089743,-0.093316,-0.096771,-0.094467,-0.087419,0.14831,-0.086861,0.191883,-0.085262,0.191577,0.192799,-0.080732,-0.092494,-0.069992,0.237785,-0.162827,0,0,0,0,0,1,1,1,0,0,1,1,1,0
0.070671,0.014313,0.181964,0.1058,0.115644,-0.105334,0.043626,-0.159611,-0.009043,-0.092731,0.017719,-0.142635,0.117334,-0.060393,0.067236,-0.102319,0.027018,-0.002053,-0.049985,-0.218708,-0.069238,-0.14965,-0.196649,-0.04218,-0.097688,-0.057058,0.107406,0.025895,-0.060639,0.051367,0.017067,-0.085791,-0.015237,-0.003247,0.011847,-0.062688,-0.031705,-0.098014,0.066801,0.31953,0.125913,-0.209887,0.015843,0.110849,-0.091531,0.025994,-0.065783,-0.197782,0.000995,-0.003484,0.030788,-0.050133,-0.073788,-0.006379,-0.003293,-0.183702,-0.022478,-0.069696,0.264938,0.100503,0.089675,0.041219,0.009732,0.057862,0.005642,0.094186,0.017611,-0.076472,0.0965,0.147606,-0.080737,-0.067459,-0.090203,-0.152072,0.005496,0.088879,0.236348,0.128349,0.155978,-0.004821,-0.02631,-0.043559,0.041902,-0.060412,-0.008835,-0.006742,-0.016371,-0.037024,-0.029399,-0.04281,-0.044283,0.008467,-0.03468,0.257103,-0.02486,-0.011725,-0.02634,-0.026856,-0.016675,-0.039638,-0.028588,0.015863,0.106076,1,1,0,0,0,1,1,1,0,0,1,1,1,0
-0.084183,-0.129782,-0.195234,-0.124294,-0.021362,-0.070877,0.095374,-0.11933,-0.035861,-0.090628,-0.134259,-0.163965,-0.071448,-0.154969,-0.089646,-0.153671,-0.024716,-0.058509,-0.117587,-0.092466,-0.020672,-0.183343,-0.038677,-0.080857,0.016591,0.032624,-0.044381,0.056283,0.215912,-0.009885,-0.040062,0.047448,0.133014,0.078091,0.140545,0.104152,0.08444,0.034808,-0.347948,-0.075437,-0.002915,0.166564,0.013842,-0.05401,0.067707,-0.02004,0.017156,-0.015676,0.188498,0.197605,0.184091,0.06474,0.111297,0.003769,-0.067863,-0.14089,0.151376,0.152912,0.025783,-0.077629,-0.069434,-0.075432,-0.012311,-0.028134,-0.031573,-0.034333,-0.08438,-0.086383,0.011896,0.107775,0.117082,0.135734,-0.038174,-0.038571,-0.006061,0.022841,0.010958,-0.039594,-0.142225,0.055038,0.061142,0.057109,-0.094843,0.035628,-0.103562,-0.09595,0.010506,0.017798,0.016646,0.062221,0.06196,-0.106066,-0.112859,-0.093916,0.010634,0.065892,0.058412,0.05853,-0.096184,-0.001613,-0.102196,-0.075118,0.09482,0,0,1,1,1,1,0,0,0,0,0,1,1,1
0.017698,0.025044,-0.005341,-0.026429,0.030148,-0.025325,0.055852,-0.008732,0.013591,0.010782,-0.001424,0.008668,-0.04027,-0.080436,-0.03375,-0.033804,0.032278,-0.075195,0.096138,0.16562,-0.03413,-0.072469,-0.144854,-0.075821,-0.08298,0.001042,0.038743,-0.046085,-0.08103,0.140525,0.090177,0.073699,-0.153185,-0.145856,-0.141178,-0.144549,-0.096402,-0.148213,-0.075599,-0.109381,-0.119361,-0.018544,-0.019408,0.003431,0.118874,0.123781,0.112981,0.008981,0.008251,0.177819,0.092562,0.023056,-0.023405,-0.048179,-0.081674,-0.209346,0.148566,0.207446,-0.076926,-0.031649,-0.018573,0.035365,-0.042416,-0.075406,0.07324,0.056072,0.128682,0.056196,-0.075318,-0.257969,-0.029788,-0.071679,0.018202,0.114922,0.040279,0.032564,0.035527,0.084914,0.044757,0.171681,0.241779,-0.049299,-0.051664,-0.10188,-0.042971,-0.05635,-0.068266,-0.052708,-0.054628,-0.115573,-0.113379,-0.109425,0.148441,-0.11247,0.212258,-0.052116,0.22432,0.225366,-0.068633,-0.065203,-0.020777,-0.058132,-0.048415,0,1,1,0,1,1,0,0,0,1,1,1,1,0
0.001826,0.036039,0.002754,-0.009719,-0.081901,-0.093509,-0.029794,-0.042438,-0.126449,0.03737,-0.081813,0.101121,-0.083939,-0.066872,-0.03564,-0.004912,0.061143,-0.008022,0.048594,0.07509,0.066831,-0.073553,-0.046911,-0.029896,-0.111836,-0.046423,-0.042984,-0.031279,0.047932,-0.036753,-0.244556,-0.034835,-0.037585,-0.042656,-0.168381,-0.036887,-0.356538,-0.292225,0.003747,0.046414,0.053336,-0.209211,-0.123557,-0.021233,-0.152178,-0.096113,-0.179718,0.000795,0.041616,0.007574,0.136398,0.201616,0.246579,0.070706,0.116741,0.206974,0.031959,0.020058,0.078148,0.157184,0.085978,-0.093326,0.035149,-0.044596,-0.001942,-0.174412,0.058198,0.041298,-0.019163,-0.060519,0.02884,0.046516,0.03258,0.128366,0.120474,0.199851,0.03877,-0.00669,0.030938,-0.029864,-0.051182,0.127332,-0.008269,-0.016146,-0.037402,-0.036259,-0.042794,-0.058264,-0.055638,0.043881,-0.001296,0.206372,-0.034793,-0.043357,0.024089,-0.046111,-0.050098,-0.050313,-0.020995,-0.008574,-0.055357,0.013871,0.098103,0,0,0,0,1,1,0,1,1,0,0,1,1,0
-0.169381,-8.9e-05,0.185558,0.27832,0.059589,0.059481,-0.112721,0.010767,0.055571,-0.12103,0.012552,0.178347,0.122748,-0.004339,0.013486,0.070641,-0.139445,-0.041383,-0.200727,-0.159419,-0.106863,-0.106141,-0.037816,0.08656,0.151955,0.062882,-0.020475,0.01888,0.019391,0.015338,-0.090957,-0.100285,-0.070739,0.007466,0.155958,-0.072933,-0.127594,-0.21104,-0.067131,0.078277,0.049009,-0.019169,-0.134397,-0.060835,-0.001854,-0.069764,-0.005437,-0.013051,0.177808,0.125099,0.047501,-0.007043,-0.058816,0.049087,-0.087403,-0.071073,0.201821,0.114809,-0.034058,-0.005425,0.010696,-0.007089,-0.024738,-0.058087,-0.007297,0.080552,0.053273,0.012812,-0.051972,0.036383,-0.008569,-0.082137,-0.042451,0.275107,-0.0878,0.001017,-0.024997,-0.055738,-0.007379,-0.064293,-0.077054,0.047805,-0.060381,0.109434,0.112875,0.115017,0.187826,-0.082341,-0.092057,-0.096408,-0.093701,0.113232,-0.082801,0.154243,-0.084175,0.140458,-0.081247,-0.082779,-0.062719,0.098358,-0.079501,-0.066867,0.03333,0,0,0,0,0,0,0,0,1,1,1,1,1,0
0.101533,0.074899,0.196196,0.031935,0.115124,0.062211,0.198554,0.003374,0.023578,0.055795,-0.007969,0.046569,0.058178,0.009598,0.064519,-0.020516,0.006189,0.01831,-0.029062,0.062893,0.007789,-0.112306,-0.071302,-0.065084,-0.115763,-0.064464,2.9e-05,0.007339,0.018393,0.077168,0.113927,0.0815,-0.099609,-0.156513,-0.118311,-0.005684,0.070304,0.035205,0.05978,0.002538,-0.016241,0.045752,0.07941,-0.113964,0.043257,0.060479,0.071651,-0.150084,0.107455,-0.012373,-0.054718,-0.087185,-0.065318,0.149718,-0.156414,-0.166495,-0.00431,0.033873,-0.071358,0.071305,0.036721,-0.009028,0.00341,-0.021186,-0.009914,-0.16468,0.066854,0.122772,0.030706,-0.011694,0.001005,-0.044867,-0.006149,-0.024439,0.009974,-0.117569,-0.058075,-0.005372,0.013476,0.00305,-0.012393,-0.0219,-0.012831,-0.038641,0.000992,0.012361,0.002346,-0.020057,-0.01496,-0.020842,-0.018267,-0.002146,-0.017182,0.002417,-0.007124,-0.010889,-0.006568,-0.012133,-0.004332,-0.022064,-0.014215,0.70034,-0.11052,0,0,0,0,1,1,0,0,0,1,1,1,1,0
